ORDER_DATE,SHIP_VIA_TYPE,PRODUCT,PRODUCT_DESCRIPTION,QUANTITY,TOTAL_SALES,HUB,BRAND,PROD_CAT
2023-02-17,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,67.18,2.0,SH,CAT_1
2023-02-17,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,10.32,2.0,SH,CAT_8
2023-02-20,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,16.2,2.0,SH,CAT_8
2023-02-18,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,27.99,2.0,SH,CAT_6
2023-02-14,WILL CALL,PRODUCT_8,CAT_6_DES,3.0,54.87,2.0,SH,CAT_6
2023-02-20,UPS GROUND,PRODUCT_3,CAT_1_DES,5.0,109.05,2.0,SH,CAT_1
2023-02-20,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,27.99,2.0,SH,CAT_6
2023-02-21,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,75.98,2.0,SH,CAT_1
2023-02-21,WILL CALL,PRODUCT_7,CAT_5_DES,1.0,4.8,2.0,SH,CAT_5
2023-02-20,WILL CALL,PRODUCT_3,CAT_1_DES,36.0,785.16,2.0,SH,CAT_1
2023-02-15,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,67.18,2.0,SH,CAT_1
2023-02-17,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,18.29,2.0,SH,CAT_6
2023-02-15,WILL CALL,PRODUCT_3,CAT_1_DES,3.0,91.86,2.0,SH,CAT_1
2023-02-20,UPS GROUND,PRODUCT_1,CAT_1_DES,30.0,1007.7,2.0,SH,CAT_1
2023-02-14,WILL CALL,PRODUCT_8,CAT_6_DES,5.0,58.2,2.0,SH,CAT_6
2023-02-20,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,16.2,2.0,SH,CAT_8
2023-02-21,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,61.24,2.0,SH,CAT_1
2023-02-22,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,18.29,2.0,SH,CAT_6
2023-02-19,WILL CALL,PRODUCT_7,CAT_5_DES,2.0,5.38,2.0,SH,CAT_5
2023-02-22,WILL CALL,PRODUCT_3,CAT_1_DES,5.0,189.95,2.0,SH,CAT_1
2023-02-22,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,55.36,2.0,SH,CAT_1
2023-02-21,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,63.99,2.0,SH,CAT_2
2023-02-22,UPS GROUND,PRODUCT_3,CAT_1_DES,10.0,306.2,2.0,SH,CAT_1
2023-02-22,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,127.98,2.0,SH,CAT_2
2023-02-23,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,75.98,2.0,SH,CAT_1
2023-02-23,WILL CALL,PRODUCT_3,CAT_1_DES,6.0,201.54,2.0,SH,CAT_1
2023-02-22,UPS GROUND,PRODUCT_3,CAT_1_DES,8.0,221.44,2.0,SH,CAT_1
2023-02-23,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,61.24,2.0,SH,CAT_1
2023-02-21,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,75.98,2.0,SH,CAT_1
2023-02-23,UPS GROUND,PRODUCT_7,CAT_5_DES,30.0,144.0,2.0,SH,CAT_5
2023-02-22,WILL CALL,PRODUCT_1,CAT_1_DES,1.0,27.68,2.0,SH,CAT_1
2023-02-22,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,53.46,2.0,SH,CAT_2
2023-02-17,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,33.14,2.0,SH,CAT_2
2023-02-17,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,55.36,2.0,SH,CAT_1
2023-02-23,WILL CALL,PRODUCT_3,CAT_1_DES,1.0,27.68,2.0,SH,CAT_1
2023-02-23,UPS GROUND,PRODUCT_1,CAT_1_DES,1.0,33.59,2.0,SH,CAT_1
2023-02-23,UPS GROUND,PRODUCT_3,CAT_1_DES,1.0,33.59,2.0,SH,CAT_1
2023-02-24,WILL CALL,PRODUCT_3,CAT_1_DES,8.0,303.92,2.0,SH,CAT_1
2023-02-23,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,67.18,2.0,SH,CAT_1
2023-02-23,WILL CALL,PRODUCT_1,CAT_1_DES,1.0,27.68,2.0,SH,CAT_1
2023-02-24,WILL CALL,PRODUCT_7,CAT_5_DES,1.0,7.99,2.0,SH,CAT_5
2023-02-24,UPS GROUND,PRODUCT_3,CAT_1_DES,9.0,249.12,2.0,SH,CAT_1
2023-02-27,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,61.72,2.0,SH,CAT_1
2023-02-23,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,33.14,2.0,SH,CAT_2
2023-02-27,WILL CALL,PRODUCT_7,CAT_5_DES,2.0,10.76,2.0,SH,CAT_5
2023-02-24,UPS GROUND,PRODUCT_3,CAT_1_DES,4.0,110.72,2.0,SH,CAT_1
2023-02-24,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,16.2,2.0,SH,CAT_8
2023-02-27,WILL CALL,PRODUCT_8,CAT_6_DES,5.0,101.25,2.0,SH,CAT_6
2023-02-24,UPS GROUND,PRODUCT_3,CAT_1_DES,3.0,83.04,2.0,SH,CAT_1
2023-02-27,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,79.98,2.0,SH,CAT_1
2023-02-20,UPS GROUND,PRODUCT_3,CAT_1_DES,12.0,261.72,2.0,SH,CAT_1
2023-02-23,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,75.98,2.0,SH,CAT_1
2023-02-27,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,54.48,2.0,SH,CAT_6
2023-02-27,WILL CALL,PRODUCT_1,CAT_1_DES,1.0,30.86,2.0,SH,CAT_1
2023-02-27,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,40.5,2.0,SH,CAT_6
2023-02-27,UPS GROUND,PRODUCT_2,CAT_2_DES,10.0,318.5,2.0,SH,CAT_2
2023-02-24,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,12.55,2.0,SH,CAT_2
2023-02-28,UPS GROUND,PRODUCT_11,CAT_9_DES,3.0,203.61,2.0,SH,CAT_9
2023-02-27,UPS GROUND,PRODUCT_11,CAT_9_DES,4.0,154.52,2.0,SH,CAT_9
2023-02-28,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,56.99,2.0,SH,CAT_2
2023-02-28,WILL CALL,PRODUCT_3,CAT_1_DES,16.0,493.76,2.0,SH,CAT_1
2023-03-01,WILL CALL,PRODUCT_7,CAT_5_DES,1.0,4.8,2.0,SH,CAT_5
2023-04-19,WILL CALL,PRODUCT_11,CAT_9_DES,1.0,59.79,2.0,SH,CAT_9
2023-04-20,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2023-04-18,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,10.86,2.0,SH,CAT_2
2023-04-18,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,10.86,2.0,SH,CAT_2
2023-04-21,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,23.12,2.0,SH,CAT_2
2023-04-21,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2023-04-24,UPS GROUND,PRODUCT_8,CAT_6_DES,2.0,24.3,2.0,SH,CAT_6
2023-04-24,UPS GROUND,PRODUCT_10,CAT_8_DES,1.0,5.89,2.0,SH,CAT_8
2023-04-24,UPS GROUND,PRODUCT_7,CAT_5_DES,2.0,12.7,2.0,SH,CAT_5
2023-04-24,UPS GROUND,PRODUCT_2,CAT_2_DES,8.0,229.36,2.0,SH,CAT_2
2023-04-21,WILL CALL,PRODUCT_3,CAT_1_DES,40.0,1044.4,2.0,SH,CAT_1
2023-04-22,WILL CALL,PRODUCT_11,CAT_9_DES,2.0,119.58,2.0,SH,CAT_9
2023-04-19,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,21.72,2.0,SH,CAT_2
2023-04-19,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,10.86,2.0,SH,CAT_2
2023-04-21,UPS GROUND,PRODUCT_5,CAT_3_DES,4.0,152.56,2.0,SH,CAT_3
2023-04-25,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,63.16,2.0,SH,CAT_1
2023-04-24,UPS GROUND,PRODUCT_3,CAT_1_DES,6.0,214.38,2.0,SH,CAT_1
2023-04-24,WILL CALL,PRODUCT_8,CAT_6_DES,8.0,150.48,2.0,SH,CAT_6
2023-04-24,UPS GROUND,PRODUCT_10,CAT_8_DES,1.0,9.82,2.0,SH,CAT_8
2023-04-24,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,89.04,2.0,SH,CAT_2
2023-04-11,WILL CALL,PRODUCT_7,CAT_5_DES,50.0,240.0,2.0,SH,CAT_5
2023-04-26,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,19.64,2.0,SH,CAT_8
2023-04-24,UPS GROUND,PRODUCT_1,CAT_1_DES,101.0,3189.58,2.0,SH,CAT_1
2023-04-25,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,71.46,2.0,SH,CAT_1
2023-04-25,UPS GROUND,PRODUCT_4,CAT_3_DES,2.0,125.54,2.0,SH,CAT_3
2023-04-26,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,28.67,2.0,SH,CAT_2
2023-04-26,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2023-04-26,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,22.52,2.0,SH,CAT_8
2023-04-26,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2023-04-27,WILL CALL,PRODUCT_15,CAT_10_DES,2.0,16.52,2.0,SH,CAT_10
2023-04-26,WILL CALL,PRODUCT_7,CAT_5_DES,50.0,240.0,2.0,SH,CAT_5
2023-04-27,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,71.46,2.0,SH,CAT_1
2023-04-26,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,19.64,2.0,SH,CAT_8
2023-04-27,UPS GROUND,PRODUCT_2,CAT_2_DES,10.0,286.7,2.0,SH,CAT_2
2023-04-27,UPS GROUND,PRODUCT_1,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2023-04-27,UPS GROUND,PRODUCT_1,CAT_1_DES,6.0,156.66,2.0,SH,CAT_1
2023-04-28,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,19.64,2.0,SH,CAT_8
2023-04-28,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,19.64,2.0,SH,CAT_8
2023-04-28,UPS GROUND,PRODUCT_3,CAT_1_DES,20.0,577.8,2.0,SH,CAT_1
2023-04-28,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2023-04-26,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,11.78,2.0,SH,CAT_8
2023-04-26,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,11.78,2.0,SH,CAT_8
2023-04-28,UPS GROUND,PRODUCT_2,CAT_2_DES,4.0,114.68,2.0,SH,CAT_2
2023-04-28,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,11.78,2.0,SH,CAT_8
2023-04-27,WILL CALL,PRODUCT_2,CAT_2_DES,3.0,32.58,2.0,SH,CAT_2
2023-04-27,WILL CALL,PRODUCT_4,CAT_3_DES,2.0,75.32,2.0,SH,CAT_3
2023-04-27,WILL CALL,PRODUCT_4,CAT_3_DES,2.0,75.32,2.0,SH,CAT_3
2023-04-28,UPS GROUND,PRODUCT_8,CAT_6_DES,2.0,47.88,2.0,SH,CAT_6
2023-04-28,UPS GROUND,PRODUCT_11,CAT_9_DES,2.0,187.98,2.0,SH,CAT_9
2023-04-28,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,28.99,2.0,SH,CAT_6
2023-05-01,UPS GROUND,PRODUCT_2,CAT_2_DES,4.0,124.64,2.0,SH,CAT_2
2023-05-01,WILL CALL,PRODUCT_3,CAT_1_DES,10.0,288.9,2.0,SH,CAT_1
2023-04-27,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,55.99,2.0,SH,CAT_2
2023-05-01,WILL CALL,PRODUCT_3,CAT_1_DES,36.0,752.04,2.0,SH,CAT_1
2023-05-01,WILL CALL,PRODUCT_5,CAT_3_DES,4.0,172.12,2.0,SH,CAT_3
2023-05-01,UPS GROUND,PRODUCT_3,CAT_1_DES,6.0,125.34,2.0,SH,CAT_1
2023-05-01,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2023-05-01,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2023-05-01,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2023-05-01,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2023-05-01,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2023-05-03,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2023-05-01,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2023-05-01,WILL CALL,PRODUCT_2,CAT_2_DES,4.0,114.68,2.0,SH,CAT_2
2023-05-03,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2024-04-11,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2024-04-11,WILL CALL,PRODUCT_3,CAT_1_DES,3.0,78.33,2.0,SH,CAT_1
2024-04-11,WILL CALL,PRODUCT_16,CAT_3_DES,2.0,178.6,2.0,SH,CAT_3
2024-03-28,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2024-04-12,WILL CALL,PRODUCT_5,CAT_3_DES,2.0,86.06,2.0,SH,CAT_3
2024-04-12,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2024-04-12,WILL CALL,PRODUCT_11,CAT_9_DES,2.0,119.58,2.0,SH,CAT_9
2024-04-12,UPS GROUND,PRODUCT_3,CAT_1_DES,3.0,86.67,2.0,SH,CAT_1
2024-04-04,WILL CALL,PRODUCT_2,CAT_2_DES,3.0,87.66,2.0,SH,CAT_2
2024-04-09,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,33.62,2.0,SH,CAT_6
2024-04-11,WILL CALL,PRODUCT_8,CAT_6_DES,4.0,75.24,2.0,SH,CAT_6
2024-04-09,UPS GROUND,PRODUCT_10,CAT_8_DES,1.0,5.89,2.0,SH,CAT_8
2024-04-10,WILL CALL,PRODUCT_7,CAT_5_DES,10.0,48.9,2.0,SH,CAT_5
2024-04-11,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,117.98,2.0,SH,CAT_2
2024-04-11,UPS GROUND,PRODUCT_14,CAT_10_DES,1.0,27.99,2.0,SH,CAT_10
2024-04-10,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,21.26,2.0,SH,CAT_2
2024-04-11,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,45.24,2.0,SH,CAT_2
2024-04-09,UPS GROUND,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2024-04-10,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2024-04-10,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2024-04-04,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2024-04-09,WILL CALL,PRODUCT_1,CAT_1_DES,3.0,95.52,2.0,SH,CAT_1
2024-04-10,WILL CALL,PRODUCT_7,CAT_5_DES,3.0,23.97,2.0,SH,CAT_5
2024-04-10,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,21.57,2.0,SH,CAT_6
2024-04-09,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2024-04-10,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,29.22,2.0,SH,CAT_2
2024-04-10,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-04-08,UPS GROUND,PRODUCT_4,CAT_3_DES,2.0,75.32,2.0,SH,CAT_3
2024-04-09,WILL CALL,PRODUCT_10,CAT_8_DES,5.0,49.1,2.0,SH,CAT_8
2024-04-09,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,16.81,2.0,SH,CAT_6
2024-04-05,WILL CALL,PRODUCT_2,CAT_2_DES,5.0,146.1,2.0,SH,CAT_2
2024-04-05,WILL CALL,PRODUCT_2,CAT_2_DES,3.0,31.89,2.0,SH,CAT_2
2024-04-05,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,21.26,2.0,SH,CAT_2
2024-04-05,UPS GROUND,PRODUCT_12,CAT_5_DES,20.0,120.4,2.0,SH,CAT_5
2024-03-27,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2024-04-07,UPS GROUND,PRODUCT_3,CAT_1_DES,16.0,509.44,2.0,SH,CAT_1
2024-04-08,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2024-04-04,UPS GROUND,PRODUCT_10,CAT_8_DES,1.0,9.82,2.0,SH,CAT_8
2024-04-05,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,31.98,2.0,SH,CAT_8
2024-04-04,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,29.22,2.0,SH,CAT_2
2024-04-05,WILL CALL,PRODUCT_7,CAT_5_DES,1.0,5.61,2.0,SH,CAT_5
2024-04-04,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2024-04-04,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,11.78,2.0,SH,CAT_8
2024-04-05,UPS GROUND,PRODUCT_10,CAT_8_DES,4.0,39.28,2.0,SH,CAT_8
2024-04-04,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2024-04-03,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,11.78,2.0,SH,CAT_8
2024-04-05,WILL CALL,PRODUCT_2,CAT_2_DES,4.0,116.88,2.0,SH,CAT_2
2024-04-04,WILL CALL,PRODUCT_2,CAT_2_DES,5.0,146.1,2.0,SH,CAT_2
2024-04-04,WILL CALL,PRODUCT_5,CAT_3_DES,2.0,86.06,2.0,SH,CAT_3
2024-04-03,UPS GROUND,PRODUCT_2,CAT_2_DES,3.0,31.89,2.0,SH,CAT_2
2024-04-04,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,32.43,2.0,SH,CAT_2
2024-04-04,WILL CALL,PRODUCT_3,CAT_1_DES,6.0,173.34,2.0,SH,CAT_1
2024-04-04,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-04-03,UPS GROUND,PRODUCT_3,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2024-04-04,UPS GROUND,PRODUCT_3,CAT_1_DES,3.0,86.67,2.0,SH,CAT_1
2024-03-23,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,21.57,2.0,SH,CAT_6
2024-04-04,WILL CALL,PRODUCT_7,CAT_5_DES,10.0,48.9,2.0,SH,CAT_5
2024-04-04,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2024-04-04,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,29.22,2.0,SH,CAT_2
2024-04-04,UPS GROUND,PRODUCT_3,CAT_1_DES,4.0,127.36,2.0,SH,CAT_1
2024-04-04,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-03-22,WILL CALL,PRODUCT_7,CAT_5_DES,2.0,9.78,2.0,SH,CAT_5
2024-03-31,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2024-04-02,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,30.38,2.0,SH,CAT_6
2024-04-02,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,48.04,2.0,SH,CAT_1
2024-04-03,WILL CALL,PRODUCT_11,CAT_9_DES,2.0,119.58,2.0,SH,CAT_9
2024-04-03,WILL CALL,PRODUCT_3,CAT_1_DES,1.0,35.99,2.0,SH,CAT_1
2024-04-02,UPS GROUND,PRODUCT_10,CAT_8_DES,3.0,20.31,2.0,SH,CAT_8
2024-04-03,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,58.44,2.0,SH,CAT_2
2024-04-01,UPS GROUND,PRODUCT_10,CAT_8_DES,8.0,90.4,2.0,SH,CAT_8
2024-04-01,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2024-03-05,WILL CALL,PRODUCT_2,CAT_2_DES,3.0,87.66,2.0,SH,CAT_2
2024-04-01,UPS GROUND,PRODUCT_8,CAT_6_DES,4.0,75.24,2.0,SH,CAT_6
2024-03-06,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,64.86,2.0,SH,CAT_2
2024-04-02,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2024-03-26,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2024-04-02,WILL CALL,PRODUCT_7,CAT_5_DES,20.0,97.8,2.0,SH,CAT_5
2024-04-02,UPS GROUND,PRODUCT_3,CAT_1_DES,1.0,35.99,2.0,SH,CAT_1
2024-04-02,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,0.0,2.0,SH,CAT_1
2024-04-02,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,21.57,2.0,SH,CAT_6
2024-03-26,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,21.26,2.0,SH,CAT_2
2024-04-02,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,29.22,2.0,SH,CAT_2
2024-04-02,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,58.44,2.0,SH,CAT_2
2024-04-01,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,10.63,2.0,SH,CAT_2
2024-04-01,WILL CALL,PRODUCT_3,CAT_1_DES,36.0,752.04,2.0,SH,CAT_1
2024-04-01,WILL CALL,PRODUCT_8,CAT_6_DES,14.0,170.1,2.0,SH,CAT_6
2024-03-28,WILL CALL,PRODUCT_2,CAT_2_DES,3.0,31.89,2.0,SH,CAT_2
2024-03-27,WILL CALL,PRODUCT_1,CAT_1_DES,24.0,501.36,2.0,SH,CAT_1
2024-03-28,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,21.26,2.0,SH,CAT_2
2024-03-29,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,57.98,2.0,SH,CAT_6
2024-03-26,WILL CALL,PRODUCT_8,CAT_6_DES,5.0,94.05,2.0,SH,CAT_6
2024-03-28,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2024-04-01,UPS GROUND,PRODUCT_7,CAT_5_DES,4.0,22.44,2.0,SH,CAT_5
2024-03-28,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,29.22,2.0,SH,CAT_2
2024-03-29,WILL CALL,PRODUCT_3,CAT_1_DES,8.0,231.12,2.0,SH,CAT_1
2024-03-27,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,24.3,2.0,SH,CAT_6
2024-03-29,WILL CALL,PRODUCT_2,CAT_2_DES,5.0,294.95,2.0,SH,CAT_2
2024-03-10,WILL CALL,PRODUCT_11,CAT_9_DES,1.0,67.87,2.0,SH,CAT_9
2024-03-29,WILL CALL,PRODUCT_11,CAT_9_DES,4.0,271.48,2.0,SH,CAT_9
2024-03-29,WILL CALL,PRODUCT_11,CAT_9_DES,2.0,82.34,2.0,SH,CAT_9
2024-03-29,UPS GROUND,PRODUCT_10,CAT_8_DES,4.0,39.28,2.0,SH,CAT_8
2024-03-27,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,28.99,2.0,SH,CAT_6
2024-03-28,WILL CALL,PRODUCT_2,CAT_2_DES,7.0,412.93,2.0,SH,CAT_2
2024-03-28,WILL CALL,PRODUCT_3,CAT_1_DES,6.0,173.34,2.0,SH,CAT_1
2024-03-27,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2024-03-27,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,29.22,2.0,SH,CAT_2
2024-03-26,WILL CALL,PRODUCT_2,CAT_2_DES,3.0,67.86,2.0,SH,CAT_2
2024-02-20,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,22.48,2.0,SH,CAT_2
2024-02-29,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,22.48,2.0,SH,CAT_2
2024-01-22,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,44.96,2.0,SH,CAT_2
2024-03-28,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-03-28,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2024-03-28,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2024-03-28,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,19.64,2.0,SH,CAT_8
2024-03-27,WILL CALL,PRODUCT_3,CAT_1_DES,20.0,522.2,2.0,SH,CAT_1
2024-03-28,WILL CALL,PRODUCT_2,CAT_2_DES,3.0,87.66,2.0,SH,CAT_2
2024-03-28,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2024-02-27,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,58.08,2.0,SH,CAT_2
2024-03-28,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2024-03-28,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,52.22,2.0,SH,CAT_1
2024-03-26,WILL CALL,PRODUCT_3,CAT_1_DES,16.0,462.24,2.0,SH,CAT_1
2024-03-26,WILL CALL,PRODUCT_1,CAT_1_DES,16.0,462.24,2.0,SH,CAT_1
2024-03-26,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-03-26,WILL CALL,PRODUCT_3,CAT_1_DES,3.0,95.52,2.0,SH,CAT_1
2024-03-26,WILL CALL,PRODUCT_10,CAT_8_DES,1.0,11.3,2.0,SH,CAT_8
2024-03-26,UPS GROUND,PRODUCT_2,CAT_2_DES,10.0,324.3,2.0,SH,CAT_2
2024-03-19,WILL CALL,PRODUCT_8,CAT_6_DES,9.0,151.29,2.0,SH,CAT_6
2024-03-27,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,52.22,2.0,SH,CAT_1
2024-03-25,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2024-03-25,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,12.15,2.0,SH,CAT_6
2024-03-27,WILL CALL,PRODUCT_2,CAT_2_DES,12.0,707.88,2.0,SH,CAT_2
2024-03-22,UPS GROUND,PRODUCT_1,CAT_1_DES,1.0,20.89,2.0,SH,CAT_1
2024-02-22,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,58.08,2.0,SH,CAT_2
